area,segmento,UF,valor_solicitado,ano_projeto,target_ge50,share_raised_capped
Audiovisual,Prod. Av Games,SP,199999.8008,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,593229.3242,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,ES,142381.25,2019,1.0,0.9832755366314033
Audiovisual,Prod. Av Games,RO,599785.5605,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,650754.7212,2019,1.0,0.9220007177106592
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,395456.875,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,363403.2578,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,199671.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,257527.5996,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,148286.1597,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,999843.0781,2019,0.0,0.30944855925587067
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,523541.041,2019,1.0,0.6542276023781677
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,2133748.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,62436.0,2019,0.0,0.07777452110961625
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,375289.1992,2019,0.0,0.0
Audiovisual,Produção de websérie,SP,191199.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,519882.4407,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,200000.004,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,199609.9199,2019,0.0,0.0
Audiovisual,Prod. Av Games,PR,599639.041,2019,0.0,0.0
Audiovisual,Rádios e TVs Educativas não comerciais,SP,17873804.0938,2019,0.0,0.40069813691671424
Audiovisual,Prod. Av Games,GO,193620.9004,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,655732.2202,2019,0.0,0.45750382665121936
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,399992.8496,2019,1.0,0.9370569758305
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,199756.4795,2019,0.0,0.0
Audiovisual,Produção de websérie,SP,194106.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,125114.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,380719.4609,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,219863.5996,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,DF,394460.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,3379965.0,2019,1.0,0.8798591109671254
Audiovisual,Prod. Av Games,SP,160272.0,2019,0.0,0.0
Audiovisual,Formação Audiovisual,AL,199815.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,133824.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,DF,199828.0898,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,ES,299040.0605,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,826920.6016,2019,0.0,0.4595362593031809
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,SP,195916.875,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,106680.9048,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,199744.0,2019,1.0,0.6182914130086511
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,445054.5,2019,1.0,0.9661739180257699
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,200000.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399439.446,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,199971.1992,2019,1.0,1.0
Audiovisual,Prod. Av Games,SP,599999.3984,2019,1.0,0.9865993392302709
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,167471.7002,2019,0.0,0.0
Audiovisual,Prod. Av Games,PR,595656.2695,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,162399.5996,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,194771.2,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,990854.7734,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,165543.4541,2019,0.0,0.3627667450005201
Audiovisual,Prod. Av Games,MG,197810.8008,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,907501.8687,2019,1.0,0.8899638313218605
Audiovisual,Produção de websérie,RJ,150016.5,2019,1.0,0.9998900120986691
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399890.1074,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399952.7402,2019,0.0,0.20002363269219076
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,595949.6367,2019,1.0,0.9999999887574392
Audiovisual,Produção de websérie,RJ,179388.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399999.995,2019,1.0,0.9427148867839361
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399432.0,2019,1.0,0.5007110096336799
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SC,194210.0996,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399859.3262,2019,1.0,1.0
Audiovisual,Prod. Av Games,RJ,199909.1248,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,395180.5,2019,0.0,0.23886553106744893
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SP,199901.2483,2019,0.0,0.424459580525791
Audiovisual,Produção de websérie,SP,199983.0354,2019,0.0,0.0
Audiovisual,Prod. Av Games,PR,496442.5098,2019,0.0,0.0
Audiovisual,Formação Audiovisual,RJ,513711.5508,2019,1.0,1.0
Audiovisual,Produção de websérie,MG,311162.3906,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,309008.9648,2019,1.0,1.0
Audiovisual,Prod. Av Games,SP,599999.3984,2019,1.0,1.0
Audiovisual,Formação Audiovisual,RJ,199629.9378,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,195490.5088,2019,0.0,0.0
Audiovisual,Rádios e TVs Educativas não comerciais,SP,199818.999,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,885952.3145,2019,1.0,0.6772373525979428
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,77118.25,2019,0.0,0.3890129768245519
Audiovisual,Prod. Av Games,CE,434739.25,2019,0.0,0.0
Audiovisual,Prod. Av Games,RS,130416.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,114964.9199,2019,1.0,0.8869472538987957
Audiovisual,Produção de websérie,RJ,98730.5,2019,0.0,0.0
Audiovisual,Projetos Audiovisuais Transmidiáticos,SP,347271.4184,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,599027.0,2019,1.0,0.9281021890499093
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,399512.6836,2019,1.0,0.6257623606521212
Audiovisual,Formação Audiovisual,SP,3866081.5942,2019,1.0,0.7656330907347304
Audiovisual,Prod. Av Games,RJ,198750.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,273314.4697,2019,1.0,1.0
Audiovisual,Prod. Av Games,SP,199091.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,339081.5996,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399849.6249,2019,1.0,0.977104455450497
Audiovisual,Prod. Av Games,SP,526942.8438,2019,1.0,0.9999983986878085
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SC,199901.52,2019,1.0,0.5837124199956059
Audiovisual,Produção de websérie,SC,149919.0,2019,0.0,0.0
Audiovisual,Produção de websérie,SP,199787.5,2019,0.0,0.0
Audiovisual,Projetos Audiovisuais Transmidiáticos,SP,973536.2969,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,157861.0,2019,0.0,0.0
Audiovisual,Produção de websérie,RJ,156948.0,2019,0.0,0.0
Audiovisual,Formação Audiovisual,RS,127770.5,2019,1.0,0.7826532728603238
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,453515.0012,2019,1.0,0.984531931289068
Audiovisual,Prod. Av Games,RS,599697.4639,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,199980.0,2019,1.0,1.0
Audiovisual,Produção de websérie,PB,705918.8418,2019,0.0,0.0
Audiovisual,Prod. Av Games,GO,199929.124,2019,0.0,0.006819916842130514
Audiovisual,Prod. Av Games,PR,587043.7211,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,1761345.3008,2019,1.0,0.5121085567891277
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,700704.0,2019,1.0,0.8891058135817692
Audiovisual,Prod. Av Games,SP,568693.125,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,120503.2002,2019,1.0,0.9958241756304825
Audiovisual,Produção de websérie,RJ,728392.5,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,372014.3984,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,199188.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,820529.875,2019,1.0,1.0
Audiovisual,Produção de websérie,SP,199269.465,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,396762.3008,2019,0.0,0.2520400748719521
Audiovisual,Prod. Av Games,RO,599198.9287,2019,1.0,0.5006684518793599
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,199870.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,254141.0215,2019,1.0,0.9880153487932684
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,803443.7208,2019,1.0,0.9919798728483634
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,880317.7915,2019,1.0,0.9999991008928734
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,394416.0,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,SP,344998.5,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,198792.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,DF,738411.3943,2019,1.0,0.8081267496768366
Audiovisual,Prod. Av Games,SP,199502.5996,2019,0.0,0.45112194116993354
Audiovisual,Prod. Av Games,SP,539596.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,34884.0,2019,1.0,0.7166609333791997
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,80789.6097,2019,0.0,0.0
Audiovisual,Formação Audiovisual,SP,1107682.0781,2019,1.0,0.8034796423957777
Audiovisual,Prod. Av Games,RJ,190674.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,199582.3496,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,190225.75,2019,1.0,0.925691185341627
Audiovisual,Difusão de acervo e conteúdo audiovisual,RN,199086.2871,2019,0.0,0.0
Audiovisual,Prod. Av Games,MA,169769.5996,2019,0.0,0.0
Audiovisual,Prod. Av Games,RS,199522.5,2019,1.0,0.7520455086519064
Audiovisual,Prod. Av Games,RO,553221.8984,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,397029.6016,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399685.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,199098.9004,2019,0.0,1.3561099506705262e-06
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SC,73283.9395,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,199111.0,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,MG,199161.5996,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,200000.0004,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,396765.6016,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,766722.8765,2019,1.0,0.5477859248406031
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,399854.3984,2019,1.0,0.9999900003600911
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,391443.3618,2019,1.0,0.9989349115588961
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,BA,199401.3457,2019,0.0,0.0
Audiovisual,Prod. Av Games,RJ,599850.2383,2019,1.0,1.0
Audiovisual,Formação Audiovisual,SP,997400.25,2019,1.0,0.9905752480009906
Audiovisual,Produção de websérie,RJ,199959.46,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SP,86621.1677,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,424165.5,2019,1.0,0.9901795407688744
Audiovisual,Prod. Av Games,SC,199762.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,1185940.0,2019,1.0,0.6442147157529049
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,194318.8496,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,391508.1055,2019,1.0,0.9067500647186473
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,1394076.0,2019,0.0,0.25413623073634434
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,196185.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,488262.5,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,548333.8625,2019,1.0,0.9045583975766224
Audiovisual,Rádios e TVs Educativas não comerciais,SP,199839.6387,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,399925.6787,2019,0.0,0.24254506566147138
Audiovisual,Prod. Av Games,SP,190822.5,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,TO,97295.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,199971.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399824.6992,2019,1.0,0.6005131761004524
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,388324.1992,2019,0.0,0.0
Audiovisual,Produção de websérie,SC,163647.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399999.9948,2019,1.0,0.9987158879833066
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,719936.6992,2019,0.0,0.0
Audiovisual,Formação Audiovisual,MG,199971.1992,2019,1.0,0.8972720607658385
Audiovisual,Formação Audiovisual,SP,864374.9395,2019,1.0,0.6455531905202812
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,SP,199056.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,469547.7603,2019,1.0,0.6389126418329122
Audiovisual,Difusão de acervo e conteúdo audiovisual,DF,199665.1809,2019,0.0,0.0
Audiovisual,Prod. Av Games,RS,297308.0,2019,0.0,0.0
Audiovisual,Produção de websérie,RS,106705.5,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,595758.6001,2019,1.0,0.9999999998321467
Audiovisual,Prod. Av Games,SP,193525.1992,2019,0.0,0.0
Audiovisual,Formação Audiovisual,SP,197901.2725,2019,0.0,0.0
Audiovisual,Prod. Av Games,RS,524137.6797,2019,1.0,0.8014067987640615
Audiovisual,Doação de acervos audiovisuais,SP,701236.25,2019,0.0,0.0
Audiovisual,Formação Audiovisual,SP,181335.5508,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,594354.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,519974.3984,2019,1.0,0.9472984468383011
Audiovisual,Produção Televisiva,MG,445317.9492,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,199989.5568,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,399231.25,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,399517.4551,2019,1.0,0.9987047997693355
Audiovisual,Projetos Audiovisuais Transmidiáticos,SP,399162.5,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,596178.0,2019,1.0,0.9505146114080023
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399974.5742,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,613490.625,2019,0.0,0.2771028489636659
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,183409.0508,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,549634.9851,2019,1.0,0.8915007473748234
Audiovisual,Prod. Av Games,BA,199509.75,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,197351.7031,2019,0.0,0.0
Audiovisual,Prod. Av Games,AM,199933.25,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,395575.8474,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,378173.1602,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,116118.75,2019,0.0,0.0
Audiovisual,Formação Audiovisual,MG,250000.0049,2019,1.0,0.9999999804000004
Audiovisual,Prod. Av Games,RS,198737.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,192423.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,GO,363321.0898,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,44682.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,399942.3984,2019,0.0,0.08751260216476213
Audiovisual,Difusão de acervo e conteúdo audiovisual,PB,400038.5415,2019,1.0,0.9999036555331506
Audiovisual,Produção de conteúdo audiovisual de curta metragem,GO,199999.8008,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,836118.7891,2019,1.0,0.999999989116379
Audiovisual,Produção de websérie,RJ,199715.7756,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,715482.3945,2019,1.0,0.5847523338325832
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,43837.2,2019,0.0,0.0
Audiovisual,Preservação de acervos audiovisuais,MG,199988.1852,2019,0.0,0.0
Audiovisual,Prod. Av Games,RS,251486.4004,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,278771.1248,2019,1.0,0.7142906215371414
Audiovisual,Produção de conteúdo audiovisual de curta metragem,ES,198275.0,2019,0.0,0.0
Audiovisual,Formação Audiovisual,RJ,472527.0,2019,0.0,0.4258148211636584
Audiovisual,Prod. Av Games,SP,278085.501,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,399999.6016,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,202242.75,2019,1.0,1.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SC,185262.0,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,GO,198997.1504,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,SP,198000.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,193257.9004,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RN,86632.0,2019,0.0,0.23086157539939053
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,181512.5,2019,1.0,0.6927897527718476
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399672.1406,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,395038.0,2019,1.0,0.6032297146097337
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SP,199232.0,2019,0.0,0.0
Audiovisual,Formação Audiovisual,TO,199965.1504,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,316715.9595,2019,1.0,0.9472209745085486
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,199287.2324,2019,0.0,0.10035765843672782
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,100237.5,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,199917.3008,2019,0.0,0.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,MG,193411.9497,2019,0.0,0.3102186813848142
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,436939.582,2019,0.0,0.2517510533069536
Audiovisual,Formação Audiovisual,SP,400983.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,170323.9448,2019,0.0,0.0
Audiovisual,Prod. Av Games,RJ,199784.0792,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,938024.8271,2019,1.0,0.9797182158186397
Audiovisual,Produção de conteúdo audiovisual de curta metragem,GO,191206.7305,2019,0.0,0.0
Audiovisual,Prod. Av Games,BA,199428.041,2019,0.0,0.0
Audiovisual,Prod. Av Games,RJ,199370.0684,2019,0.0,0.0
Audiovisual,Projetos Audiovisuais Transmidiáticos,RJ,199892.0,2019,0.0,0.0
Audiovisual,Prod. Av Games,MG,143257.9502,2019,0.0,0.35112885483684664
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,199832.3718,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,399802.5,2019,0.0,0.49774576196997267
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SC,199174.25,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,199981.0996,2019,0.0,0.0
Audiovisual,Produção de websérie,SP,149029.0996,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,AL,199999.9941,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,SC,198834.2998,2019,0.0,0.0
Audiovisual,Prod. Av Games,SC,400765.3728,2019,0.0,0.0
Audiovisual,Jogos eletrônicos de caráter educativo e cultural,PR,198717.75,2019,0.0,0.0
Audiovisual,Projetos Audiovisuais Transmidiáticos,RJ,376903.2109,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399780.0,2019,1.0,1.0
Audiovisual,Produção Televisiva,PR,198937.6201,2019,0.0,0.0
Audiovisual,Prod. Av Games,BA,197939.5,2019,0.0,0.0
Audiovisual,Formação Audiovisual,MG,176781.0,2019,0.0,0.0
Audiovisual,Projetos Audiovisuais Transmidiáticos,MG,175719.5262,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,CE,296495.0996,2019,0.0,0.2829033603360101
Audiovisual,Prod. Av Games,MG,199889.25,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,399998.4756,2019,1.0,1.0
Audiovisual,Prod. Av Games,SP,424926.1475,2019,1.0,0.6165777313103566
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,399515.6016,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,127798.6499,2019,0.0,0.0
Audiovisual,Formação Audiovisual,RJ,199969.2207,2019,1.0,0.9999999964994613
Audiovisual,Produção de websérie,PA,199106.0864,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,432586.0,2019,1.0,0.5880083035512014
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,786006.5405,2019,1.0,0.566055035263412
Audiovisual,Prod. Av Games,PR,199999.9933,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RO,1351814.4004,2019,0.0,7.397465211970678e-06
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,149999.9976,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SC,399980.3516,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,354236.9199,2019,0.0,0.0
Audiovisual,Produção de websérie,MG,50077.5288,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,1405489.0469,2019,1.0,0.6581339086492457
Audiovisual,Prod. Av Games,RO,950090.8984,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,82375.0,2019,0.0,0.0
Audiovisual,Produção de websérie,PR,389985.1992,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,2898329.8782,2019,1.0,0.5002881179627898
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,841858.8789,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,319240.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,ES,399998.75,2019,0.0,0.0
Audiovisual,Prod. Av Games,SP,582869.9258,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RS,1428529.6992,2019,1.0,0.77702269726812
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,198789.0,2019,1.0,0.7243881703716
Audiovisual,Difusão de acervo e conteúdo audiovisual,MG,109175.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,399978.0,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,PB,181568.75,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,262704.0,2019,0.0,0.2957701443449662
Audiovisual,Difusão de acervo e conteúdo audiovisual,PE,477448.2422,2019,0.0,0.34025386553198206
Audiovisual,Produção de conteúdo audiovisual de curta metragem,PR,168640.999,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,RJ,397940.7992,2019,1.0,0.9674705402762833
Audiovisual,Difusão de acervo e conteúdo audiovisual,DF,311248.0,2019,1.0,1.0
Audiovisual,Produção de conteúdo audiovisual de curta metragem,SP,199906.6942,2019,0.0,0.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,632338.958,2019,1.0,0.9251367365538784
Audiovisual,Difusão de acervo e conteúdo audiovisual,PR,281725.9492,2019,1.0,1.0
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,399607.5605,2019,1.0,0.9999999987487723
Audiovisual,Produção de conteúdo audiovisual de curta metragem,RS,199999.8008,2019,1.0,0.8091536059169915
Audiovisual,Difusão de acervo e conteúdo audiovisual,SP,3449996.4063,2019,0.0,0.26086983695302407
Musica,Apresentação/Gravação de Música Instrumental,RS,305314.458,2022,0.0,0.0
Musica,Apresentação/Gravação de Música Instrumental,RS,499920.4121,2022,1.0,0.9999999957993313
Musica,Apresentação/Gravação de Música Instrumental,SP,499976.8398,2022,0.0,0.0
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,MT,3673924.0,2022,1.0,0.8556521582917883
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,SP,328933.002,2022,0.0,0.2791958831786663
Musica,Apresentação/Gravação de Música Instrumental,SP,286308.0,2022,0.0,0.0
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,RS,1660998.0742,2022,0.0,0.24081906307606965
Musica,Apresentação/Gravação de Música Erudita,SP,250000.0,2022,0.0,0.0
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,SC,601850.0391,2022,0.0,0.3685005659078306
Musica,Apresentação/Gravação Música Popular Cantada,GO,199999.8008,2022,1.0,0.5000004980004961
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,PR,262350.0,2022,0.0,0.03898193253287593
Musica,Empreend Ações Educ-Cult/Capacitação/Treinamento,PR,369474.6016,2022,0.0,0.0
